year,tite,url,author,theme
1609,"Poor soul, the centre of my sinful earth (Sonnet 146)",/poetsorg/poem/poor-soul-centre-my-sinful-earth-sonnet-146,William Shakespeare,Spirituality
1969,Gabriel,/poetsorg/poem/gabriel-0,Adrienne Rich,Spirituality
2015,Song of the Andoumboulou: 166½,/poetsorg/poem/song-andoumboulou-166%C2%BD,Nathaniel Mackey,Spirituality
2016,15¢ Futures,/poetsorg/poem/15%C2%A2-futures,Marilyn Nelson,Spirituality
2014,One,/poetsorg/poem/one,,Spirituality
2014,Slowly in Prayer,/poetsorg/poem/slowly-prayer,Matthew Lippman,Spirituality
2013,The Gods Are in the Valley,/poetsorg/poem/gods-are-valley,Dana Levin,Spirituality
2013,New Organism [I want to think like a magi],/poetsorg/poem/new-organism-i-want-think-magi,Andrea Rexilius,Spirituality
2012,Under the Sun,/poetsorg/poem/under-sun,Anne Waldman,Spirituality
2014,"If Causality is Impossible, Genesis is Recurrent",/poetsorg/poem/if-causality-impossible-genesis-recurrent-0,Hyam Plutzik,Spirituality
2013,Another Elegy,/poetsorg/poem/another-elegy-0,Jericho Brown,Spirituality
2013,Motown Philly Back Again,/poetsorg/poem/motown-philly-back-again,Harmony Holiday,Spirituality
2012,True Faith,/poetsorg/poem/true-faith,Joseph Lease,Spirituality
2012,Horses at Midnight Without a Moon,/poetsorg/poem/horses-midnight-without-moon,Jack Gilbert,Spirituality
2012,Web Prayer for Milosz,/poetsorg/poem/web-prayer-milosz,David Wojahn,Spirituality
2012,On Silence,/poetsorg/poem/silence-3,R. Zamora Linmark,Spirituality
2011,Birch,/poetsorg/poem/birch,Cynthia Zarin,Spirituality
2010,Holiday,/poetsorg/poem/holiday,Sarah Gambito,Spirituality
2010,"Disciplines [If there is prayer, there is a mother kneeling]",/poetsorg/poem/disciplines-if-there-prayer-there-mother-kneeling,Dawn Lundy Martin,Spirituality
2012,The Practice,/poetsorg/poem/practice-0,Aaron Shurin,Spirituality
2011,Goddess of Maple at Evening,/poetsorg/poem/goddess-maple-evening,Chard deNiord,Spirituality
2011,Samurai Song,/poetsorg/poem/samurai-song,Robert Pinsky,Spirituality
2010,Sonogram,/poetsorg/poem/sonogram,Jennifer Chang,Spirituality
2010,Outside the Church,/poetsorg/poem/outside-church,Annie Petrie-Sauter,Spirituality
2010,Body Mostly Flown,/poetsorg/poem/body-mostly-flown,Terese Svoboda,Spirituality
2008,Each Moment a White Bull Steps Shining into the World,/poetsorg/poem/each-moment-white-bull-steps-shining-world,Jane Hirshfield,Spirituality
2006,At the Zen Mountain Monastery,/poetsorg/poem/zen-mountain-monastery,Rachel Wetzsteon,Spirituality
2005,Buddha with a Cell Phone,/poetsorg/poem/buddha-cell-phone,David Romtvedt,Spirituality
2002,Body and Soul II,/poetsorg/poem/body-and-soul-ii,Charles Wright,Spirituality
2009,Mercury Dressing,/poetsorg/poem/mercury-dressing,J. D. McClatchy,Spirituality
2008,Canzone Delle Preposizioni,/poetsorg/poem/canzone-delle-preposizioni,Caroline Knox,Spirituality
2006,First Things to Hand,/poetsorg/poem/first-things-hand,Robert Pinsky,Spirituality
2004,To the Black Madonna of Chartres,/poetsorg/poem/black-madonna-chartres,Jean Valentine,Spirituality
1997,"""When You're Lost in Juarez, in the Rain, and It's Eastertime Too"" (audio only)",/poetsorg/poem/when-youre-lost-juarez-rain-and-its-eastertime-too-audio-only,Charles Wright,Spirituality
1997,Station,/poetsorg/poem/station,James Galvin,Spirituality
1986,That Dada Strain,/poetsorg/poem/dada-strain,Jerome Rothenberg,Spirituality
1975,My/My/My,/poetsorg/poem/mymymy,Charles Bernstein,Spirituality
1951,The Soul unto itself (683),/poetsorg/poem/soul-unto-itself-683,Emily Dickinson,Spirituality
1898,Story XI. The Lion who Hunted with the Wolf and the Fox,/poetsorg/poem/story-xi-lion-who-hunted-wolf-and-fox,Jalal al-Din Rumi,Spirituality
1995,Cerrada Medellin Blues (First Solo) [1st Chorus],/poetsorg/poem/cerrada-medellin-blues-first-solo-1st-chorus,Jack Kerouac,Spirituality
1984,"Kaddish, Part I",/poetsorg/poem/kaddish-part-i,Allen Ginsberg,Spirituality
1961,Advice to a Prophet,/poetsorg/poem/advice-prophet,Richard Wilbur,Spirituality
1921,A Prayer for my Daughter,/poetsorg/poem/prayer-my-daughter,W. B. Yeats,Spirituality
1898,Story II. The Oilman and his Parrot,/poetsorg/poem/story-ii-oilman-and-his-parrot,Jalal al-Din Rumi,Spirituality
1890,The Soul selects her own Society (303),/poetsorg/poem/soul-selects-her-own-society-303,Emily Dickinson,Spirituality
1887,By the Waters of Babylon,/poetsorg/poem/waters-babylon,Emma Lazarus,Spirituality
1859,The Rubaiyat of Omar Khayyam [excerpt],/poetsorg/poem/rubaiyat-omar-khayyam-excerpt,Edward Fitzgerald,Spirituality
1807,"It is a Beauteous Evening, Calm and Free",/poetsorg/poem/it-beauteous-evening-calm-and-free,William Wordsworth,Spirituality
1888,Continuities,/poetsorg/poem/continuities,Walt Whitman,Spirituality
1875,Today We Make the Poet's Words Our Own,/poetsorg/poem/today-we-make-poets-words-our-own,Henry Wadsworth Longfellow,Spirituality
1832,The Hesperides,/poetsorg/poem/hesperides,Alfred Lord Tennyson,Spirituality
2015,Polaroid: Links,/poetsorg/poem/polaroid-links,Stacey Lynn Brown,Sports
2015,Perfect Form,/poetsorg/poem/perfect-form,Kamilah Aisha Moon,Sports
2016,Ali! Ali!,/poetsorg/poem/ali-ali,Khaled Mattawa,Sports
2015,Summer Triptych,/poetsorg/poem/summer-triptych,Linda Pastan,Sports
2011,Rondo,/poetsorg/poem/rondo,Janet Holmes,Sports
2015,Sports History,/poetsorg/poem/sports-history,Brett Fletcher Lauer,Sports
2015,Losing the 440-Yard Dash,/poetsorg/poem/losing-440-yard-dash,Afaa Michael Weaver,Sports
2015,All the Thoughts at a Football Game,/poetsorg/poem/all-thoughts-football-game,Juan Felipe Herrera,Sports
2013,After Skate,/poetsorg/poem/after-skate,Carol Muske-Dukes,Sports
2011,The Trouble Ball [excerpt],/poetsorg/poem/trouble-ball-excerpt,Martín Espada,Sports
2011,The Things,/poetsorg/poem/things,Donald Hall,Sports
2010,Health,/poetsorg/poem/health,Rafael Campo,Sports
2003,Days of Me,/poetsorg/poem/days-me,Stuart Dischell,Sports
2001,A Boy Juggling a Soccer Ball,/poetsorg/poem/boy-juggling-soccer-ball,Christopher Merrill,Sports
1986,Fast Break,/poetsorg/poem/fast-break-0,Edward Hirsch,Sports
2010,Swimming in the Presence of Lurid Opposition,/poetsorg/poem/swimming-presence-lurid-opposition,Sawako Nakayasu,Sports
2005,Seance at Tennis,/poetsorg/poem/seance-tennis,Dana Goodyear,Sports
2002,"Of Being Numerous, 13",/poetsorg/poem/being-numerous-13,George Oppen,Sports
1998,Fishing on the Susquehanna in July,/poetsorg/poem/fishing-susquehanna-july,Billy Collins,Sports
1984,Night Baseball,/poetsorg/poem/night-baseball,Michael Blumenthal,Sports
1967,The Bee ,/poetsorg/poem/bee,James Dickey,Sports
1961,Baseball and Writing,/poetsorg/poem/baseball-and-writing,Marianne Moore,Sports
1896,To An Athlete Dying Young,/poetsorg/poem/athlete-dying-young,A. E. Housman,Sports
1824,The First Olympic Ode [excerpt],/poetsorg/poem/first-olympic-ode-excerpt,,Sports
1962,Bullfight critics ranked in rows [excerpt],/poetsorg/poem/bullfight-critics-ranked-rows-excerpt,Domingo Ortega,Sports
1959,"Autumn Begins in Martins Ferry, Ohio",/poetsorg/poem/autumn-begins-martins-ferry-ohio,James Wright,Sports
1888,Casey at the Bat,/poetsorg/poem/casey-bat,Ernest Lawrence Thayer,Sports
1921,Squall,/poetsorg/poem/squall,Leonora Speyer,Storms
2013,Radar Data #12,/poetsorg/poem/radar-data-12,Lytton Smith,Storms
2011,Left,/poetsorg/poem/left,Nikky Finney,Storms
2010,Tornado (audio only),/poetsorg/poem/tornado-audio-only,Dorothea Lasky,Storms
2009,History of Hurricanes,/poetsorg/poem/history-hurricanes,Teresa Cader,Storms
2015,Yolanda: A Typhoon,/poetsorg/poem/yolanda-typhoon,Sarah Gambito,Storms
2012,Thinking of Work,/poetsorg/poem/thinking-work,James Shea,Storms
2010,Drench,/poetsorg/poem/drench,Anne Stevenson,Storms
2009,Talking About New Orleans,/poetsorg/poem/talking-about-new-orleans,Jayne Cortez,Storms
2007,Restoration,/poetsorg/poem/restoration,Mary Cornish,Storms
2006,A Crosstown Breeze,/poetsorg/poem/crosstown-breeze,Henry Taylor,Storms
2005,Buddha with a Cell Phone,/poetsorg/poem/buddha-cell-phone,David Romtvedt,Storms
2002,"The Day Duke Raised: May 24th, 1974",/poetsorg/poem/day-duke-raised-may-24th-1974,Quincy Troupe,Storms
1975,The Storm,/poetsorg/poem/storm,Theodore Roethke,Storms
1890,Like Brooms of Steel (1252),/poetsorg/poem/brooms-steel-1252,Emily Dickinson,Storms
2005,White Water,/poetsorg/poem/white-water,John Montague,Storms
2002,Sleet,/poetsorg/poem/sleet,Alan Shapiro,Storms
2000,"Of Politics, & Art",/poetsorg/poem/politics-art,Norman Dubie,Storms
1923,Storm Ending,/poetsorg/poem/storm-ending,Jean Toomer,Storms
1880,Low Barometer,/poetsorg/poem/low-barometer,Robert Bridges,Storms
1856,The Snow Storm,/poetsorg/poem/snow-storm,Ralph Waldo Emerson,Storms
1617,Now Winter Nights Enlarge,/poetsorg/poem/now-winter-nights-enlarge,Thomas Campion,Storms
1681,Bermudas,/poetsorg/poem/bermudas,Andrew Marvell,Storms
2007,A Windmill Makes A Statement,/poetsorg/poem/windmill-makes-statement,Cate Marvin,Suburbia
1995,Carmel Point,/poetsorg/poem/carmel-point,Robinson Jeffers,Suburbia
1962,To Elsie,/poetsorg/poem/elsie,William Carlos Williams,Suburbia
1996,An Arbor,/poetsorg/poem/arbor,Linda Gregerson,Suburbia
1987,Suburban,/poetsorg/poem/suburban,Michael Blumenthal,Suburbia
1916,Mending Wall,/poetsorg/poem/mending-wall,Robert Frost,Suburbia
2017,Post-Diagnosis,/poetsorg/poem/post-diagnosis,sam sax,Survival
2017,Mythologies of the Deep,/poetsorg/poem/mythologies-deep,Amanda Hawkins,Survival
2017,Know how to forget ,/poetsorg/poem/know-how-forget,Sharon Dolin,Survival
2014,"Homestead, Sure",/poetsorg/poem/homestead-sure,Lindsey D. Alexander,Survival
2017,Meeting Place,/poetsorg/poem/meeting-place,May Yang,Survival
2015,Meadow with Hoarfrost,/poetsorg/poem/meadow-hoarfrost,Claire McQuerry,Survival
2005,To Be Continued:,/poetsorg/poem/be-continued,June Jordan,Survival
2017,A water woman has no body,/poetsorg/poem/water-woman-has-no-body,Lisa Ciccarello,Survival
2017,Leaving the Pain Clinic,/poetsorg/poem/leaving-pain-clinic,William Brewer,Survival
2017,little prayer,/poetsorg/poem/little-prayer,Danez Smith,Survival
2017,Thanks-Offering for Recovery,/poetsorg/poem/thanks-offering-recovery,Robert Lowell,Survival
1975,Blanket Weaver,/poetsorg/poem/blanket-weaver,Sandra María Esteves,Survival
2017,"To the Cardinal, Attacking His Reflection in the Window",/poetsorg/poem/cardinal-attacking-his-reflection-window,Leah Naomi Green,Survival
2017,The Symbolic Life ,/poetsorg/poem/symbolic-life,Hayan Charara,Survival
2017,Spaces,/poetsorg/poem/spaces,Jenny Johnson ,Survival
2017,"Poem in Which the Writer Sees Himself in an Old Textbook, 1943",/poetsorg/poem/poem-which-writer-sees-himself-old-textbook-1943,sam sax,Survival
1990,Autobiography of a Nuyorican,/poetsorg/poem/autobiography-nuyorican,Sandra María Esteves,Survival
2017,The Affliction,/poetsorg/poem/affliction,Marie Howe,Survival
2017,Instructions on Not Giving Up,/poetsorg/poem/instructions-not-giving,Ada Limón,Survival
2013,Hurricane,/poetsorg/poem/hurricane-0,Yona Harvey,Survival
1989,For My People,/poetsorg/poem/my-people,Margaret Walker,Survival
2016,Washita Battlefield National Historic Site,/poetsorg/poem/washita-battlefield-national-historic-site,Honorée Fanonne Jeffers,Survival
2016,Utopian ,/poetsorg/poem/utopian,Alicia Ostriker,Survival
2016,Last Sleep Best Sleep,/poetsorg/poem/last-sleep-best-sleep,Brenda Shaughnessy,Survival
2016,Double View of the Adirondacks as Reflected Over Lake Champlain from Waterfront Park,/poetsorg/poem/double-view-adirondacks-reflected-over-lake-champlain-waterfront-park,Major Jackson,Survival
2017,Tuesday,/poetsorg/poem/tuesday,Fady Joudah,Survival
2013,"Hikmet: Çankiri Prison, 1938",/poetsorg/poem/hikmet-%C3%A7ankiri-prison-1938,Joshua Weiner,Survival
2016,On Falling (Blue Spruce) ,/poetsorg/poem/falling-blue-spruce,Joanna Klink,Survival
2016,Ota Benga at Edenkraal,/poetsorg/poem/ota-benga-edenkraal,Yusef Komunyakaa,Survival
2016,"luam, new york",/poetsorg/poem/luam-new-york,Aracelis Girmay,Survival
2008,Anchorage,/poetsorg/poem/anchorage,Joy Harjo,Survival
2014,body shop,/poetsorg/poem/body-shop,Quraysh Ali Lansana,Survival
2016,Water Grave,/poetsorg/poem/water-grave,Mai Der Vang ,Survival
2014,Relax,/poetsorg/poem/relax,Ellen Bass,Survival
2015,Center of the World,/poetsorg/poem/center-world,Safiya Sinclair,Survival
2015,Diaspora 2,/poetsorg/poem/diaspora-2,Oliver de la Paz,Survival
2016,Utopia: Love as Last Day,/poetsorg/poem/utopia-love-last-day,Joe Hall,Survival
2015,Everyday Escapes,/poetsorg/poem/everyday-escapes,Dean Young,Survival
2015,Six Months After Contemplating Suicide,/poetsorg/poem/six-months-after-contemplating-suicide,Erika L. Sánchez,Survival
2015,Children Walk on Chairs to Cross a Flooded Schoolyard ,/poetsorg/poem/children-walk-chairs-cross-flooded-schoolyard,Patrick Rosal,Survival
2015,Song of the Andoumboulou: 166½,/poetsorg/poem/song-andoumboulou-166%C2%BD,Nathaniel Mackey,Survival
2015,"Elegy with Apples, Pomegranates, Bees, Butterflies, Thorn Bushes, Oak, Pine, Warblers, Crows, Ants, and Worms",/poetsorg/poem/elegy-apples-pomegranates-bees-butterflies-thorn-bushes-oak-pine-warblers-crows-ants,Hayan Charara,Survival
2014,I Could Let You Go,/poetsorg/poem/i-could-let-you-go,Thomas Dooley,Survival
2014,Vantage,/poetsorg/poem/vantage,Alan Shapiro,Survival
2012,Our Bodies Break Light,/poetsorg/poem/our-bodies-break-light,Traci Brimhall,Survival
2015,Human Habitat,/poetsorg/poem/human-habitat,Alison Hawthorne Deming,Survival
2015,The Forgotten Madmen of Ménilmontant,/poetsorg/poem/forgotten-madmen-m%C3%A9nilmontant,Frank Stanford,Survival
2014,Pantoum,/poetsorg/poem/pantoum,Marilyn Hacker,Survival
2013,Base Camp,/poetsorg/poem/base-camp,Tom Healy,Survival
2011,Zulu,/poetsorg/poem/zulu,Jen Benka,Survival
2011,The Fish,/poetsorg/poem/fish-2,Elizabeth Bishop,Survival
2009,What Is Broken Is What God Blesses,/poetsorg/poem/what-broken-what-god-blesses,Jimmy Santiago Baca,Survival
2006,Reasons To Survive November (audio only),/poetsorg/poem/reasons-survive-november-audio-only,Tony Hoagland,Survival
2000,Travelling Against,/poetsorg/poem/travelling-against,Karen Houle,Survival
1996,Haircut,/poetsorg/poem/haircut,Elizabeth Alexander,Survival
2010,You Can't Survive on Salt Water,/poetsorg/poem/you-cant-survive-salt-water,Kalamu ya Salaam,Survival
2008,Immigrant Blues,/poetsorg/poem/immigrant-blues,Li-Young Lee,Survival
2005,Birdcall,/poetsorg/poem/birdcall,Alicia Ostriker,Survival
2000,The Bear,/poetsorg/poem/bear,Galway Kinnell,Survival
1994,Life is Fine,/poetsorg/poem/life-fine,Langston Hughes,Survival
1992,In California During the Gulf War,/poetsorg/poem/california-during-gulf-war,Denise Levertov,Survival
1978,Still I Rise,/poetsorg/poem/still-i-rise,Maya Angelou,Survival
1959,Dream Song 1,/poetsorg/poem/dream-song-1,John Berryman,Survival
1913,Gitanjali 35,/poetsorg/poem/gitanjali-35,Rabindranath Tagore,Survival
1992,Wildwood Flower,/poetsorg/poem/wildwood-flower,Kathryn Stripling Byer,Survival
1973,Diving into the Wreck,/poetsorg/poem/diving-wreck,Adrienne Rich,Survival
1922,Brotherhood,/poetsorg/poem/brotherhood,Georgia Douglas Johnson,Survival
2001,1905,/poetsorg/poem/1905,Marilyn Nelson,Teaching
2014,The Dream of a Common Language,/poetsorg/poem/dream-common-language,Leigh Stein,Teaching
2006,Why Latin Should Still Be Taught in High School,/poetsorg/poem/why-latin-should-still-be-taught-high-school,Christopher Bursk,Teaching
1998,First Gestures,/poetsorg/poem/first-gestures,Julia Spicher Kasdorf,Teaching
1994,Theme for English B,/poetsorg/poem/theme-english-b,Langston Hughes,Teaching
2014,On Hearing That My Poems Were Being Studied in a Distant Place,/poetsorg/poem/hearing-my-poems-were-being-studied-distant-place,Hyam Plutzik,Teaching
2013,New Make,/poetsorg/poem/new-make,Chris Hosea,Teaching
2002,The Teacher,/poetsorg/poem/teacher,Hilarie Jones,Teaching
1996,The Hand,/poetsorg/poem/hand-0,Mary Ruefle,Teaching
1990,With Tenure,/poetsorg/poem/tenure,David Lehman,Teaching
2017,American Sonnet for My Past and Future Assassin [Any day now you will have the ability to feed the name],/poetsorg/poem/american-sonnet-my-past-and-future-assassin-any-day-now-you-will-have-ability-feed,Terrance Hayes,Technology
2016,René Descartes and the Clockwork Girl,/poetsorg/poem/rene-descartes-and-clockwork-girl,Kathryn Nuernberger ,Technology
2015,Fast,/poetsorg/poem/fast,Jorie Graham,Technology
2015,Enough,/poetsorg/poem/enough-0,Ellen Bass,Technology
2012,The Restorer,/poetsorg/poem/restorer,Devin Johnston,Technology
2017,Square Cells,/poetsorg/poem/square-cells,Jenny Xie,Technology
2015,On Gathering Artists,/poetsorg/poem/gathering-artists,Alberto Ríos,Technology
2015,Endtime,/poetsorg/poem/endtime,Anne Waldman,Technology
2013,Like Any Good American,/poetsorg/poem/any-good-american,Brynn Saito,Technology
2012,Peyton Place: A Haiku Soap Opera [excerpt],/poetsorg/poem/peyton-place-haiku-soap-opera-excerpt,David Trinidad,Technology
2012,Here City,/poetsorg/poem/here-city,Rick Snyder,Technology
2012,Postcard: Disable Spellcheck,/poetsorg/poem/postcard-disable-spellcheck,Joyelle McSweeney,Technology
2010,The Radio Animals,/poetsorg/poem/radio-animals,Matthea Harvey,Technology
2010,Text Messages,/poetsorg/poem/text-messages,Jordan Davis,Technology
2009,The National Interest,/poetsorg/poem/national-interest,Ted Mathys,Technology
2012,If You Go into the Woods You Will Find It Has a Technology,/poetsorg/poem/if-you-go-woods-you-will-find-it-has-technology,Heather Christle,Technology
2011,U-District Incident Report,/poetsorg/poem/u-district-incident-report,Heather McHugh,Technology
2010,Refresh. Refresh. Refresh.,/poetsorg/poem/refresh-refresh-refresh,Noah Eli Gordon,Technology
2010,Voices,/poetsorg/poem/voices,Sharon Olds,Technology
2009,Electricity,/poetsorg/poem/electricity,Geoffrey Nutter,Technology
2000,"Credible Information, 1999 - 2003",/poetsorg/poem/credible-information-1999-2003,Mark Pawlak,Technology
1920,Cahoots,/poetsorg/poem/cahoots,Carl Sandburg,Theft
1854,Learning to Read,/poetsorg/poem/learning-read,Frances Ellen Watkins Harper,Theft
2013,from American Amnesiac [The self is a thousand localities],/poetsorg/poem/american-amnesiac-self-thousand-localities,Diane Raptosh,Thought
2017,When I or Else,/poetsorg/poem/when-i-or-else,June Jordan,Thought
2017,Shadowbox,/poetsorg/poem/shadowbox,Susan Rich ,Thought
2017,Losing the Narrative,/poetsorg/poem/losing-narrative,Lynn Melnick,Thought
2015,Harbor Seal,/poetsorg/poem/harbor-seal,Amanda Hawkins,Thought
2010,The Intermission Clown,/poetsorg/poem/intermission-clown,Edwin Torres,Thought
2014,Paula,/poetsorg/poem/paula,Hafizah Geter,Thought
2017,Ghosts,/poetsorg/poem/ghosts,Kiki Petrosino,Thought
1910,Upon the Heights,/poetsorg/poem/upon-heights,Yone Noguchi,Thought
2017,Seattle Sun,/poetsorg/poem/seattle-sun,Prageeta Sharma,Thought
2017,Reach,/poetsorg/poem/reach,Jeff Hardin,Thought
2017,American Sonnet for My Past and Future Assassin [Even the most kindhearted white woman],/poetsorg/poem/american-sonnet-my-past-and-future-assassin-even-most-kindhearted-white-woman,Terrance Hayes,Thought
1910,My Fancy,/poetsorg/poem/my-fancy,Alexander Posey,Thought
2017,The Endless,/poetsorg/poem/endless,Timothy Donnelly,Thought
1921,Dawns,/poetsorg/poem/dawns,Amy Lowell,Thought
1917,Sorrow,/poetsorg/poem/sorrow-0,Edna St. Vincent Millay,Thought
2017,Jackhammering Limestone,/poetsorg/poem/jackhammering-limestone,Erika Meitner,Thought
1917,In the Little Old Market-Place,/poetsorg/poem/little-old-market-place,Ford Madox Ford,Thought
